API,Formation,Operator,FirstProdDate,Latitude,Longitude,TVD_FT,PLL,GORi
4900944942,TURNER-FRONTIER,CONTINENTAL RESOURCES,5/1/2021,42.8998585,-105.4216005,11931,5557.121531," 1,953 "
4900572665,TURNER-FRONTIER,EMEP II OPERATING LLC,7/1/2021,43.818098,-105.3107,8415,4847.201462, 822 
4900572667,TURNER-FRONTIER,EMEP II OPERATING LLC,8/1/2021,43.8181165,-105.307199,8426,4833.755732, 773 
4900572668,TURNER-FRONTIER,EMEP II OPERATING LLC,8/1/2023,43.7964835,-105.313208,8554,9996.105056, 863 
4900572669,TURNER-FRONTIER,VERMILION,8/1/2023,43.796548,-105.308365,8534,9978.085806, 938 
4900945164,SHANNON,CONTINENTAL RESOURCES,3/1/2020,42.807424,-105.126785,10938,6722.614529," 3,443 "
4900572940,NIOBRARA,ANSCHUTZ CORP,2/1/2023,43.665973,-105.4572155,9664,10109.80803," 1,764 "
4900945348,NIOBRARA,1876 RESOURCES LLC,10/1/2021,42.955012,-105.5742225,12237,10678.40105, 769 
4900945449,TURNER-FRONTIER,DEVON,3/1/2020,43.329575,-105.428805,10834,7695.064642," 1,166 "
4900945450,TURNER-FRONTIER,DEVON,3/1/2020,43.3274485,-105.4238065,10877,5660.067251," 1,100 "
4900573455,NIOBRARA,EOG,9/1/2020,43.5474855,-105.530923,10513,10118.70772," 12,962 "
4900573467,TURNER-FRONTIER,EOG,9/1/2020,43.575508,-105.537953,10498,10361.81005," 7,106 "
4900573461,PARKMAN,EOG,10/1/2020,43.547484,-105.530925,7576,9580.018749, 305 
4900573470,TURNER-FRONTIER,EOG,8/1/2020,43.575545,-105.5312255,10498,10362.52377," 6,488 "
4900573553,TURNER-FRONTIER,VERMILION,5/1/2021,43.8026465,-105.379549,8894,4994.83376, 799 
4900573555,NIOBRARA,VERMILION,8/1/2022,43.788685,-105.3345855,8883,5378.27775," 1,280 "
4900573554,TURNER-FRONTIER,EMEP II OPERATING LLC,5/1/2021,43.8025205,-105.376141,8865,4997.05306," 1,102 "
4900573557,PARKMAN,EOG,10/1/2020,43.575303,-105.537699,7529,10953.63582, 375 
4900945490,TURNER-FRONTIER,1876 RESOURCES LLC,6/1/2024,42.92277,-105.5772635,13417,10168.64203," 1,078 "
4900573471,PARKMAN,EOG,10/1/2020,43.5755315,-105.5299335,7527,10955.45801, 415 
4900945637,NIOBRARA,1876 RESOURCES LLC,6/1/2024,42.9226715,-105.5769225,12159,9940.777769, 799 
4900945641,NIOBRARA,1876 RESOURCES LLC,6/1/2024,42.917156,-105.5745535,12141,5838.426058, 705 
4900945668,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2019,42.8797265,-105.4604075,12274,6091.013372," 1,525 "
4900945667,NIOBRARA,CONTINENTAL RESOURCES,11/1/2019,42.8991075,-105.4684805,12284,8520.295909," 1,449 "
4900945665,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2019,42.899183,-105.463934,12235,7975.436696," 1,280 "
4900945666,TURNER-FRONTIER,CONTINENTAL RESOURCES,11/1/2019,42.874979,-105.45418,12224,10256.85919," 2,630 "
4900945657,NIOBRARA,1876 RESOURCES LLC,11/1/2019,42.9083215,-105.596607,13926,8961.503113, 679 
4900574015,TURNER-FRONTIER,EOG,10/1/2020,43.6944505,-105.6689805,10853,10998.12486, 845 
4900574019,TURNER-FRONTIER,EOG,10/1/2020,43.694368,-105.6563235,10630,10329.59062, 767 
4900574041,NIOBRARA,ANSCHUTZ CORP,11/1/2023,43.6907735,-105.456621,9542,7363.417677," 1,472 "
4900574451,NIOBRARA,ANSCHUTZ CORP,8/1/2023,43.6369615,-105.4313765,10534,10323.6518," 2,992 "
4900574452,NIOBRARA,ANSCHUTZ CORP,8/1/2023,43.636951,-105.432422,9450,10276.58505," 2,195 "
4900945669,PARKMAN,DEVON,3/1/2020,43.3039205,-105.435736,7824,10032.61679, 286 
4900945670,TURNER-FRONTIER,DEVON,3/1/2020,43.3039105,-105.437545,11007,9866.159062, 950 
4900945671,TURNER-FRONTIER,DEVON,3/1/2020,43.3039295,-105.4330675,11007,10119.05271," 1,484 "
4900945672,TURNER-FRONTIER,DEVON,3/1/2020,43.303998,-105.4289455,10911,9951.129386," 1,280 "
4900945917,SHANNON,CONTINENTAL RESOURCES,12/1/2019,43.429679,-105.8474355,10899,9555.156131, 453 
4901937212,MOWRY,EOG,10/1/2019,44.066639,-106.1821995,11756,8968.4433," 3,219 "
4901937220,NIOBRARA,EOG,10/1/2019,44.0666575,-106.1820865,10005,8877.710561," 1,200 "
4900946165,NIOBRARA,CONTINENTAL RESOURCES,12/1/2019,43.1155965,-105.51216,13600,7921.921312," 1,008 "
4900946183,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2019,43.344084,-105.7639385,12438,9566.61582," 4,720 "
4900574677,PARKMAN,BURNETT OIL CO,10/1/2019,43.8907645,-105.46675,6258,3798.213342, 200 
4900575168,PARKMAN,EOG,3/1/2020,43.490445,-105.49578,7579,10104.77029, 200 
4900575169,PARKMAN,EOG,3/1/2020,43.4904705,-105.4924475,7542,9840.426818, 352 
4900575170,TURNER-FRONTIER,EOG,3/1/2020,43.4904805,-105.4913735,10539,9801.747498," 6,723 "
4900946338,MUDDY,CONTINENTAL RESOURCES,11/1/2019,43.05021,-105.656013,14627,5330.322995," 2,029 "
4900946619,TURNER-FRONTIER,IMPACT E&P LLC,3/1/2020,43.1418355,-105.783792,13086,9946.706818, 930 
4900946336,NIOBRARA,CONTINENTAL RESOURCES,10/1/2019,43.055897,-105.549141,12209,6422.915297," 1,124 "
4900946535,SHANNON,CONTINENTAL RESOURCES,3/1/2020,43.4013445,-105.828052,10894,9790.12114, 536 
4900946597,NIOBRARA,IMPACT E&P LLC,9/1/2022,43.228749,-105.811402,12561,9432.981611," 1,068 "
4900946601,TURNER-FRONTIER,IMPACT E&P LLC,9/1/2022,43.2271445,-105.8101455,13027,8232.77896," 1,932 "
4900946648,TURNER-FRONTIER,IMPACT E&P LLC,5/1/2022,43.1731745,-105.794004,12939,8418.797202," 1,186 "
4900946568,NIOBRARA,IMPACT E&P LLC,7/1/2025,43.199962,-105.7899305,12487,9939.865809," 1,349 "
4900946538,NIOBRARA,IMPACT E&P LLC,2/1/2020,43.171072,-105.768841,12428,9235.160154," 1,184 "
4900946780,TURNER-FRONTIER,IMPACT E&P LLC,3/1/2023,43.142728,-105.81347,12790,9866.371037," 1,502 "
4900946704,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2020,43.2588115,-105.588392,11834,9651.250502," 1,422 "
4900946700,SUSSEX,CONTINENTAL RESOURCES,8/1/2022,43.430136,-105.8519715,10118,10065.19575, 576 
4900946701,TEAPOT,DEVON,11/1/2019,43.2291955,-105.4099455,7901,12683.87882, 281 
4900946703,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2020,43.258795,-105.593764,11874,9483.966041," 1,315 "
4900946667,SHANNON,"SAGE BUTTE PRB OPERATING, LLC",9/1/2019,43.373382,-105.828533,11048,10370.06444, 625 
4900946781,TURNER-FRONTIER,IMPACT E&P LLC,3/1/2023,43.143688,-105.8099675,12790,9029.430024," 1,347 "
4900946380,TURNER-FRONTIER,CONTINENTAL RESOURCES,12/1/2019,42.9339355,-105.303114,11588,1604.009511," 4,595 "
4900575523,NIOBRARA,ANSCHUTZ CORP,10/1/2022,43.60679,-105.4206795,9570,10030.14683," 3,760 "
4900575527,NIOBRARA,ANSCHUTZ CORP,10/1/2022,43.606367,-105.4185155,9360,10262.13979," 2,717 "
4900575550,NIOBRARA,ANSCHUTZ CORP,10/1/2022,43.606415,-105.40952,9503,10512.66951," 4,009 "
4900575669,NIOBRARA,EMEP II OPERATING LLC,4/1/2020,43.818375,-105.3679055,8706,4753.673283," 1,167 "
4900575670,TURNER-FRONTIER,EMEP II OPERATING LLC,4/1/2020,43.8184005,-105.3727755,8749,4695.900653," 1,365 "
4900575671,NIOBRARA,EMEP II OPERATING LLC,4/1/2020,43.8322345,-105.370981,8666,4797.355624," 1,074 "
4900575672,TURNER-FRONTIER,EMEP II OPERATING LLC,4/1/2020,43.8324175,-105.365764,8636,4817.006288," 1,120 "
4900576040,TURNER-FRONTIER,EMEP II OPERATING LLC,8/1/2022,43.8102605,-105.3238185,8752,10586.1598," 1,008 "
4900946868,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2022,43.2305905,-105.5933875,12005,10166.40214, 960 
4900946869,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2022,43.230551,-105.588255,11952,10191.65106," 1,027 "
4900947036,PARKMAN,DEVON,12/1/2019,43.265221,-105.4236625,7884,11742.80465, 380 
4900947037,NIOBRARA,DEVON,7/1/2020,43.290979,-105.287921,10006,9591.614365," 1,223 "
4900947038,NIOBRARA,DEVON,8/1/2020,43.2909445,-105.294576,10057,9521.659201, 903 
4900947039,NIOBRARA,DEVON,7/1/2020,43.2909615,-105.291435,10034,9878.151099," 1,166 "
4900947040,NIOBRARA,CONTINENTAL RESOURCES,12/1/2019,42.833474,-105.3354675,11548,5073.626958," 5,866 "
4900947041,NIOBRARA,CONTINENTAL RESOURCES,12/1/2019,42.8326405,-105.338763,11591,5472.925769," 6,013 "
4900947042,TEAPOT,DEVON,12/1/2019,43.2331635,-105.423339,7937,10216.10017, 277 
4900947079,TURNER-FRONTIER,DEVON,8/1/2020,43.2910275,-105.284625,10423,10332.73448," 1,013 "
4900947080,TURNER-FRONTIER,DEVON,7/1/2020,43.290992,-105.2879075,10321,10002.69529," 1,096 "
4900576094,TURNER-FRONTIER,VERMILION,4/1/2020,43.802637,-105.3876345,8979,4943.3453, 932 
4900576095,TURNER-FRONTIER,VERMILION,4/1/2020,43.802633,-105.3909645,9015,4988.661298, 858 
4900947215,NIOBRARA,ANSCHUTZ CORP,7/1/2022,43.504155,-105.342842,9334,10275.43201," 2,423 "
4900947473,TURNER-FRONTIER,IMPACT E&P LLC,1/1/2020,43.212243,-105.8814725,12897,10097.33649," 1,257 "
4900576569,TEAPOT,EOG,8/1/2020,43.5633155,-105.5098165,7516,9826.288579, 466 
4900576570,PARKMAN,EOG,8/1/2020,43.5633805,-105.5096595,7490,9613.17856, 435 
4900576571,NIOBRARA,EOG,8/1/2020,43.563542,-105.514618,10427,9669.681015," 7,133 "
4900947500,TEAPOT,DEVON,2/1/2020,43.2027475,-105.1443645,6683,11617.90132, 250 
4900947501,TEAPOT,DEVON,2/1/2020,43.17792,-105.1184315,6677,9297.959352, 349 
4901940300,MOWRY,ANSCHUTZ CORP,12/1/2023,44.0128145,-106.06342,11502,9401.540851," 1,233 "
4900947760,NIOBRARA,ANSCHUTZ CORP,7/1/2022,43.504202,-105.3374995,9168,10357.98566," 1,230 "
4900576898,PARKMAN,EOG,6/1/2020,43.635624,-105.5424385,7458,9071.010427," 1,707 "
4900576899,PARKMAN,EOG,6/1/2020,43.6356305,-105.5401405,7467,9722.812366," 1,232 "
4900947889,PARKMAN,EOG,6/1/2022,43.434127,-105.444333,7500,9017.923654, 200 
4900947976,PARKMAN,DEVON,4/1/2020,43.304937,-105.405189,7702,9293.723429, 357 
4900947977,PARKMAN,DEVON,4/1/2020,43.304852,-105.4107295,7713,9575.295711, 322 
4900947978,PARKMAN,DEVON,4/1/2020,43.276556,-105.4048985,7776,10106.94159, 300 
4900947979,PARKMAN,DEVON,4/1/2020,43.27633,-105.410617,7827,10189.14232, 281 
4900948051,NIOBRARA,DEVON,11/1/2022,43.103032,-105.018765,9324,10266.13365, 894 
4900948052,TEAPOT,DEVON,11/1/2022,43.074516,-105.0177775,6356,9511.779258, 316 
4900577119,MOWRY,EOG,6/1/2020,43.7224575,-105.6505975,11407,7387.485017, 854 
4900577171,NIOBRARA,EOG,4/1/2025,43.603473,-105.6629635,10816,9970.123187," 1,685 "
4900948106,PARKMAN,DEVON,2/1/2023,43.358419,-105.475715,7858,7435.017771, 384 
4900948107,PARKMAN,DEVON,1/1/2021,43.266086,-105.4353775,7911,14074.91917, 344 
4900948144,PARKMAN,DEVON,3/1/2023,43.333848,-105.4751465,8072,10148.13667, 486 
4900948162,PARKMAN,DEVON,6/1/2020,43.3919895,-105.4663945,7693,9550.647988, 486 
4900577268,NIOBRARA,BALLARD PETROLEUM,12/1/2022,43.6061105,-105.7212235,10985,9943.20274," 1,439 "
4900577271,NIOBRARA,BALLARD PETROLEUM,12/1/2022,43.606144,-105.7238095,11019,10032.18337," 1,325 "
4900577273,MOWRY,BALLARD PETROLEUM,12/1/2022,43.606112,-105.7240315,12416,9933.008508," 4,196 "
4900948179,TEAPOT,DEVON,11/1/2022,43.07456,-105.01281,6355,10184.85654, 267 
4900577277,TURNER-FRONTIER,EOG,2/1/2021,43.576123,-105.49368,10379,10216.6873," 5,554 "
4900577278,PARKMAN,EOG,4/1/2021,43.547901,-105.494574,7525,9816.621051, 478 
4900948180,TURNER-FRONTIER,CONTINENTAL RESOURCES,1/1/2022,42.871501,-104.933396,9518,8875.799483," 1,129 "
4900948181,TURNER-FRONTIER,CONTINENTAL RESOURCES,1/1/2022,42.869699,-104.928361,9470,9724.129947," 1,095 "
4900948221,PARKMAN,EOG,6/1/2022,43.4340955,-105.449501,9814,10341.56438, 200 
4900577297,NIOBRARA,EOG,4/1/2022,43.7073615,-105.635905,10629,9633.857139, 798 
4900577298,NIOBRARA,EOG,4/1/2022,43.707379,-105.6299345,10619,9728.38084, 744 
4900577299,NIOBRARA,EOG,4/1/2022,43.7073315,-105.6232735,10618,10494.94782, 933 
4900577300,TURNER-FRONTIER,EOG,4/1/2022,43.7031815,-105.6195135,10618,8886.130697, 591 
4900577301,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,4/1/2021,43.628767,-105.487958,7218,4218.066295, 399 
4900577303,PARKMAN,PEAK POWDER RIVER RESOURCES LLC,4/1/2021,43.629554,-105.485159,7202,3540.351471, 467 
4900948271,NIOBRARA,DEVON,12/1/2020,43.139431,-105.0818505,9451,14398.44156, 855 
4900948272,NIOBRARA,DEVON,12/1/2020,43.1395075,-105.0885175,9484,14663.75723, 825 
4900948273,TURNER-FRONTIER,DEVON,3/1/2021,43.3169145,-105.528621,11695,9558.98109," 1,754 "
4900948274,TURNER-FRONTIER,DEVON,3/1/2021,43.3169815,-105.5336865,11738,9896.77134," 2,375 "
4901123409,NIOBRARA,OILDIGGER RESOURCES FUND L  LLLP,12/1/2021,44.2192625,-104.891846,2795,4527.736106, 454 
4900577374,NIOBRARA,EOG,9/1/2020,43.547089,-105.535527,10147,10424.65684," 3,678 "
4900577375,NIOBRARA,EOG,9/1/2020,43.547118,-105.536799,10148,10436.81394," 4,420 "
4900577376,NIOBRARA,EOG,9/1/2020,43.547046,-105.538153,10156,10515.25287," 4,357 "
4900948302,TURNER-FRONTIER,DEVON,2/1/2021,43.3173575,-105.5482955,11771,10435.75019," 2,919 "
4900948314,TURNER-FRONTIER,DEVON,2/1/2021,43.316579,-105.5533185,11784,10010.07583," 2,258 "
4900577393,MUDDY,ANSCHUTZ CORP,12/1/2023,44.5484395,-105.8845125,9105,7835.485577," 19,435 "
4900948318,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",1/1/2024,43.344711,-105.8071275,12199,9053.628697," 2,802 "
4900948319,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",1/1/2024,43.3447045,-105.8044265,12154,9721.811811," 2,859 "
4900948326,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",11/1/2024,43.3452295,-105.870426,12670,9926.664676," 2,563 "
4900577406,TURNER-FRONTIER,EOG,5/1/2021,43.5489905,-105.5715585,10902,10263.4058," 4,603 "
4900577407,TURNER-FRONTIER,EOG,5/1/2021,43.5489795,-105.574541,10904,9571.026055," 4,903 "
4900948348,NIOBRARA,DEVON,3/1/2025,43.20268,-105.343224,10546,9946.580977, 825 
4900948350,NIOBRARA,DEVON,3/1/2025,43.2026775,-105.3499735,10604,9969.513073, 850 
4900948351,NIOBRARA,DEVON,3/1/2025,43.2026735,-105.3465925,10573,9905.873958, 851 
4900948354,PARKMAN,DEVON,11/1/2021,43.3053815,-105.3961595,7608,10910.54348, 374 
4900948356,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",4/1/2022,43.372885,-105.8997415,12404,9755.211577," 2,153 "
4900948358,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",4/1/2022,43.3449475,-105.8994045,12409,9824.268065," 2,290 "
4900948381,NIOBRARA,IMPACT E&P LLC,9/1/2022,43.173441,-105.854725,12631,9712.748442," 1,890 "
4900577509,PARKMAN,EOG,4/1/2022,43.549189,-105.5733385,7861,10549.04779, 944 
4900948393,PARKMAN,DEVON,11/1/2021,43.275452,-105.395622,7694,9813.11477, 364 
4900948405,TURNER-FRONTIER,EOG,4/1/2021,43.450663,-105.4736825,10344,10353.91063," 4,502 "
4900948406,TURNER-FRONTIER,EOG,4/1/2021,43.451394,-105.4704045,10502,9681.632464," 3,337 "
4900948407,TURNER-FRONTIER,EOG,4/1/2021,43.450698,-105.4669595,10476,10310.09762," 2,903 "
4900948414,NIOBRARA,CONTINENTAL RESOURCES,12/1/2024,42.9125885,-104.946474,9374,10715.79124," 1,167 "
4900948416,NIOBRARA,CONTINENTAL RESOURCES,12/1/2024,42.912767,-104.949854,9431,10707.52964," 1,342 "
4900948417,NIOBRARA,CONTINENTAL RESOURCES,1/1/2023,42.942361,-104.951121,9373,10343.40722," 1,143 "
4900948418,NIOBRARA,CONTINENTAL RESOURCES,1/1/2023,42.9423925,-104.953387,9363,10221.92462," 1,114 "
4900948419,NIOBRARA,CONTINENTAL RESOURCES,12/1/2024,42.9130295,-104.9531855,9466,10474.55293," 1,325 "
4900948427,PARKMAN,EOG,6/1/2022,43.4604055,-105.4440345,7326,9705.731476, 200 
4900948444,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",9/1/2023,43.229285,-105.863819,12682,10060.96644," 1,355 "
4900948445,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",9/1/2023,43.2293165,-105.861394,12676,10037.05109," 1,154 "
4900948449,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",8/1/2022,43.3733995,-105.851068,12551,9591.095156," 2,123 "
4900948481,SHANNON,CONTINENTAL RESOURCES,12/1/2020,43.4314445,-105.864255,10940,9662.876356, 610 
4900577571,TURNER-FRONTIER,ROCKIES RESOURCES HOLDINGS LLC,9/1/2021,43.8100945,-105.2949705,8459,10320.86505, 765 
4900577573,NIOBRARA,BALLARD PETROLEUM,10/1/2023,43.6050315,-105.7086205,10936,9849.711804," 1,483 "
4900577574,NIOBRARA,BALLARD PETROLEUM,10/1/2024,43.6052245,-105.706024,10914,9629.908132," 1,239 "
4900577575,TURNER-FRONTIER,BALLARD PETROLEUM,9/1/2023,43.6054755,-105.7084425,11423,9266.523016," 1,914 "
4900577576,MOWRY,BALLARD PETROLEUM,11/1/2024,43.605302,-105.70312,12262,8900.970914," 4,279 "
4900577577,MOWRY,BALLARD PETROLEUM,10/1/2023,43.605048,-105.710503,12330,9871.920302," 4,362 "
4900577579,NIOBRARA,BALLARD PETROLEUM,11/1/2024,43.60533,-105.703253,10898,9646.254029," 1,150 "
4900948497,TEAPOT,PRIMA EXPLORATION,8/1/2022,43.0818675,-105.150695,6946,4502.679591, 383 
4900948501,SHANNON,CONTINENTAL RESOURCES,12/1/2020,43.4313905,-105.832875,10634,9926.111661, 495 
4901941663,NIOBRARA,EOG,11/1/2021,44.097184,-106.255079,10289,10021.63486," 1,235 "
4901941664,MOWRY,EOG,11/1/2021,44.097136,-106.2552085,11930,10537.77542," 2,854 "
4900948549,PARKMAN,CONTINENTAL RESOURCES,3/1/2024,42.9357885,-105.315183,8620,7998.172834, 858 
4900948558,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2021,43.2585985,-105.5740065,12117,9695.861342," 1,306 "
4900948559,TURNER-FRONTIER,CONTINENTAL RESOURCES,9/1/2021,43.2611145,-105.568758,12094,7818.3183," 1,230 "
4900948560,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2023,43.286605,-105.570717,12526,10195.60306," 1,972 "
4900948561,TURNER-FRONTIER,CONTINENTAL RESOURCES,2/1/2023,43.2865445,-105.568657,12223,10235.97865," 1,423 "
4900948562,TURNER-FRONTIER,CONTINENTAL RESOURCES,5/1/2022,43.2876915,-105.59456,11912,9900.229633," 1,982 "
4900948563,TURNER-FRONTIER,CONTINENTAL RESOURCES,5/1/2022,43.28761,-105.5894935,11879,9793.295987," 1,593 "
4900948568,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2022,43.2454285,-105.546375,11838,10161.0618," 1,271 "
4900577605,TURNER-FRONTIER,PEDEVCO CORP,11/1/2021,43.8750675,-105.1390725,7317,13249.64667," 1,025 "
4900948595,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2022,43.245463,-105.5244165,11798,10357.90939," 1,171 "
4900948596,PARKMAN,DEVON,9/1/2021,43.2019485,-105.365668,7980,10507.43675, 307 
4900948597,PARKMAN,DEVON,8/1/2021,43.2021505,-105.3709705,7980,10581.4948, 471 
4900948598,TURNER-FRONTIER,CONTINENTAL RESOURCES,8/1/2022,43.246053,-105.5355965,11798,10351.41331," 1,164 "
4900577616,SUSSEX,BALLARD PETROLEUM,5/1/2022,44.0783025,-105.6376955,7214,10078.42557, 265 
4900948602,TURNER-FRONTIER,PEAK POWDER RIVER RESOURCES LLC,1/1/2022,43.2617525,-105.362947,10708,9568.172781," 1,093 "
4900577619,PARKMAN,EOG,4/1/2021,43.5499755,-105.4849,7606,10454.23551, 780 
4900577620,PARKMAN,EOG,4/1/2021,43.5783065,-105.486531,7531,9791.545514, 605 
4900577621,PARKMAN,EOG,4/1/2021,43.5760545,-105.4974835,7476,10683.2372, 496 
4900948610,NIOBRARA,DEVON,3/1/2022,43.2918995,-105.3180575,10078,10226.60751," 1,222 "
4900577627,NIOBRARA,EOG,5/1/2021,43.5488015,-105.575405,10436,10592.20386," 3,315 "
4900577628,NIOBRARA,EOG,5/1/2021,43.548811,-105.573268,10440,10549.21913," 3,600 "
4900577629,NIOBRARA,EOG,5/1/2021,43.548782,-105.5719225,10429,10811.49399," 3,444 "
4900577633,MOWRY,EOG,8/1/2021,43.722765,-105.6543725,11538,10001.40935, 857 
4900577635,NIOBRARA,EOG,8/1/2021,43.722814,-105.650707,10159,10272.27364, 731 
4900577636,MOWRY,EOG,8/1/2021,43.7228255,-105.656006,11538,10084.68488, 217 
4900577639,MOWRY,EOG,7/1/2021,43.7227635,-105.6817425,11554,10507.61548, 703 
4900577640,MOWRY,EOG,7/1/2021,43.722769,-105.680586,11544,10479.95253, 741 
4900577641,MOWRY,EOG,7/1/2021,43.7227595,-105.6793025,11944,9936.387649, 799 
4900577642,MOWRY,EOG,7/1/2021,43.722757,-105.6779205,11525,10507.64685, 572 
4900577647,PARKMAN,EOG,9/1/2021,43.5757085,-105.479834,7468,11136.68283, 586 
4900577648,PARKMAN,EOG,9/1/2021,43.575729,-105.4755385,7351,11692.28327, 723 
4900577652,PARKMAN,EOG,9/1/2021,43.5473055,-105.4783175,7536,9141.725438, 670 
4900577662,NIOBRARA,EOG,11/1/2021,43.8079635,-105.708722,10289,10536.1714, 496 
4900577665,TURNER-FRONTIER,ROCKIES RESOURCES HOLDINGS LLC,10/1/2021,43.8110485,-105.262093,8190,10340.99345, 865 
4900577668,PARKMAN,EOG,3/1/2022,43.489934,-105.4576635,7293,9925.812913, 581 
4900577669,PARKMAN,EOG,3/1/2022,43.4899635,-105.4531675,7269,10291.46538, 645 
4900948622,NIOBRARA,ANSCHUTZ CORP,8/1/2022,43.061318,-105.4498005,11613,7593.185525, 711 
4900948623,NIOBRARA,ANSCHUTZ CORP,8/1/2022,43.0613135,-105.452369,11636,7600.618047, 960 
4900948625,NIOBRARA,ANSCHUTZ CORP,8/1/2022,43.062131,-105.43965,11547,7678.486743," 1,023 "
4900948626,NIOBRARA,ANSCHUTZ CORP,8/1/2022,43.062255,-105.44216,11579,8418.617082, 948 
4900577689,MOWRY,EOG,11/1/2021,43.7793835,-105.7070415,11601,10401.21995, 622 
4900948628,TURNER-FRONTIER,OCCIDENTAL,11/1/2021,42.9884305,-105.089405,10220,10792.24435," 1,607 "
4900577690,NIOBRARA,EOG,7/1/2021,43.722736,-105.681416,10192,10035.72, 353 
4900948629,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",2/1/2022,43.431646,-105.8368835,11932,9928.227619," 2,098 "
4900577697,NIOBRARA,EOG,8/1/2021,43.577427,-105.467943,9925,10491.28286," 4,064 "
4900577702,NIOBRARA,EOG,2/1/2022,43.5760745,-105.4804825,10038,10492.26552," 3,509 "
4900577703,NIOBRARA,EOG,2/1/2022,43.576097,-105.477943,10121,10521.62715," 3,847 "
4900577706,NIOBRARA,EOG,6/1/2025,43.5485235,-105.5948565,10420,10352.16769," 3,133 "
4900577707,NIOBRARA,EOG,6/1/2025,43.548517,-105.592441,10401,10599.54007," 3,049 "
4900577708,PARKMAN,EOG,9/1/2021,43.5488225,-105.46551,7447,10061.69973, 934 
4900577709,PARKMAN,EOG,4/1/2022,43.57734,-105.579344,7855,9830.964209, 714 
4900577712,MOWRY,EOG,4/1/2022,43.57452,-105.579416,11736,8664.617671," 13,394 "
4900577716,NIOBRARA,EOG,5/1/2024,43.5768385,-105.6512955,10793,10287.34315," 2,042 "
4900577745,MOWRY,EOG,3/1/2024,43.5483695,-105.631491,12105,10153.37057," 8,639 "
4900948641,TURNER-FRONTIER,ANSCHUTZ CORP,4/1/2022,43.0585335,-105.3195735,11460,10235.43789," 1,046 "
4900948642,NIOBRARA,ANSCHUTZ CORP,4/1/2022,43.058524,-105.3193025,11128,10334.03149, 796 
4900948643,NIOBRARA,ANSCHUTZ CORP,4/1/2022,43.05851,-105.321782,11133,10391.3989, 695 
4900948644,TURNER-FRONTIER,ANSCHUTZ CORP,4/1/2022,43.05822,-105.33154,11462,10452.92642," 1,160 "
4900948645,NIOBRARA,ANSCHUTZ CORP,4/1/2022,43.0583545,-105.330484,11135,10425.22512, 854 
4900948646,NIOBRARA,ANSCHUTZ CORP,4/1/2022,43.058409,-105.3330285,11139,10495.90357, 862 
4900948647,NIOBRARA,"SAGE BUTTE PRB OPERATING, LLC",2/1/2022,43.4316845,-105.834455,11832,9904.730398," 2,096 "
4900948648,NIOBRARA,ANSCHUTZ CORP,2/1/2022,43.0565425,-105.3706405,11263,10148.79241, 934 
4900948649,TURNER-FRONTIER,ANSCHUTZ CORP,2/1/2022,43.0565305,-105.372192,11625,10204.01508, 864 
4900948652,TURNER-FRONTIER,ANSCHUTZ CORP,2/1/2022,43.0560295,-105.3628995,11665,10323.9798," 1,164 "
4900948653,NIOBRARA,ANSCHUTZ CORP,2/1/2022,43.0560715,-105.3640135,11306,10440.67286," 1,101 "
4900948664,TURNER-FRONTIER,OCCIDENTAL,9/1/2022,42.954601,-105.244508,11349,9654.245082," 3,159 "
4900948667,TURNER-FRONTIER,OCCIDENTAL,9/1/2022,42.95458,-105.24857,11321,10007.82882," 1,174 "
4900948674,NIOBRARA,OCCIDENTAL,9/1/2022,42.954544,-105.251081,11099,10384.40133," 2,311 "
4900948675,TURNER-FRONTIER,OCCIDENTAL,9/1/2022,42.9545585,-105.249641,11378,10226.56287," 2,724 "
4900948680,NIOBRARA,OCCIDENTAL,9/1/2022,42.9545925,-105.2434525,11036,9689.508381," 1,415 "
4900948681,NIOBRARA,OCCIDENTAL,9/1/2022,42.95479,-105.245876,10895,9887.600434," 1,974 "
4900948691,NIOBRARA,DEVON,9/1/2022,43.1387205,-105.0612765,9316,15041.30326, 803 
